Tiers_Key_Payeur;salaire;Age;Frequence_Paiements;Total_des_cheques;Montant_moy_par_opperation;Ecart_Type_Cheques;Nombres_cheques_par_client;code_postal;Code_Agence;Tranche_Age;Tranche_Salaire;Civilite;Sexe;Statut_Civil;Segment;Situation_Contractuelle;ville;Agence;Stabilite_Client;Classe_Client;Saison_Operation;Montant_moyen_par_cheque;Ratio_cheques_salaire;segment_carte_credit
2337590;848.967;41;1;1194.0;1194.0;0.0;6;1002;35;Tranche 36 - 50;Tranche 700 - 1000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Hiver;199.0;1.4064150903392003;Clients à Haut Potentiel
2337700;1704.816;43;4;1806.654;451.6635;29.44125931975964;20;1002;35;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Automne;90.3327;0.2649338696962018;Clients à Haut Potentiel
2339317;2197.834;27;2;1194.11;597.055;4.150009698783848;16;1000;0;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;74.631875;0.2716560941363178;Clients à Haut Potentiel
2343518;938.029;77;3;4097.26;1365.753333333333;132.63236793985595;18;1000;0;Tranche sup 60;Tranche 700 - 1000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Automne;227.6255555555556;1.4559819934493852;Clients à Haut Potentiel
2344217;1883.316;36;1;540.0;540.0;0.0;3;1000;43;Tranche 36 - 50;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;PL.VICTOIRE TUNIS;Stable;Client faible;Automne;180.0;0.2867283026321658;Clients à Haut Potentiel
2349043;1939.535;56;2;2800.0;1400.0;14.142135623730953;13;1000;134;Tranche 51 - 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client faible;Hiver;215.3846153846154;0.7218224986916967;Clients à Haut Potentiel
2352180;17433.893;51;8;256037.39;32004.67375;1843.1541116623969;52;1000;1;Tranche 51 - 60;Tranche Sup 3500;Mr;Male;Married;Professional;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client rÃ©gulier;Hiver;4923.795961538462;1.8357732119842651;Clients à Haut Potentiel
2360152;2174.715;43;2;3000.0;1500.0;176.7766952966369;9;1002;108;Tranche 36 - 50;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client Ã  potentiel;Hiver;333.3333333333333;0.6897455528655478;Clients à Haut Potentiel
2360442;3567.24;42;4;6020.0;1505.0;56.78908345800273;21;1002;125;Tranche 36 - 50;Tranche Sup 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;AV. MOHAMED V;Stable;Client Ã  potentiel;Hiver;286.6666666666667;0.4218947982193516;Clients à Haut Potentiel
2363555;2234.52;51;1;900.0;900.0;0.0;6;1000;134;Tranche 51 - 60;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client faible;Printemps;150.0;0.4027710649266957;Clients à Haut Potentiel
2365854;3187.636;34;3;3037.0;1012.3333333333334;60.44901432888161;11;1002;125;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;AV. MOHAMED V;Stable;Client Ã  potentiel;Automne;276.09090909090907;0.3175812211097294;Clients à Haut Potentiel
2366490;4361.394;35;7;9474.308;1353.4725714285717;190.7701024922531;27;1002;108;Tranche 26 - 35;Tranche Sup 3500;Ms;Female;Single;Particulier;Actif en CDD;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client rÃ©gulier;Automne;350.90029629629635;0.3103302685858172;Clients à Haut Potentiel
2367564;1252.478;29;1;1060.0;1060.0;0.0;4;1008;36;Tranche 26 - 35;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BAB MENARA;MEDINA TUNIS;Stable;Client faible;Printemps;265.0;0.8463222507700734;Clients à Haut Potentiel
2367942;2211.279;36;1;700.0;700.0;0.0;7;1006;34;Tranche 36 - 50;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDD;TUNIS BAB SOUIKA;KORBA;Stable;Client faible;ÃtÃ©;100.0;0.3165588783685821;Clients à Haut Potentiel
2369205;2102.526;33;4;4410.044;1102.511;103.06381007374348;14;1006;34;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDD;TUNIS BAB SOUIKA;KORBA;Instable;Client Ã  potentiel;Printemps;315.00314285714285;0.5243744904938156;Clients à Haut Potentiel
2370413;2234.52;46;1;16000.0;16000.0;0.0;4;1002;59;Tranche 36 - 50;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client Ã  potentiel;ÃtÃ©;4000.0;7.160374487585701;Clients à Haut Potentiel
2370879;4552.587;37;4;7300.0;1825.0;193.1105037709411;20;1002;108;Tranche 36 - 50;Tranche Sup 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client Ã  potentiel;Printemps;365.0;0.4008709773146564;Clients à Haut Potentiel
2371425;2000.0;60;2;8000.0;4000.0;0.0;8;2035;107;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client Ã  potentiel;Automne;1000.0;2.0;Clients à Haut Potentiel
2372387;1649.88;41;3;5815.0;1938.3333333333333;158.57595446136636;20;1002;108;Tranche 36 - 50;Tranche 1500 - 2000;Mrs;Female;Married;Particulier;Actif en CDD;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client Ã  potentiel;Hiver;290.75;1.1748329171414484;Clients à Haut Potentiel
2375462;1231.965;47;1;486.0;486.0;0.0;4;1000;1;Tranche 36 - 50;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;121.5;0.3944917266318443;Clients à Haut Potentiel
2375808;877.8;50;5;2395.0;479.0;57.48912940721924;17;1002;125;Tranche 36 - 50;Tranche 700 - 1000;Mrs;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;AV. MOHAMED V;Stable;Client faible;Hiver;140.88235294117646;0.545682387787651;Clients à Haut Potentiel
2376109;1169.204;44;1;900.0;900.0;0.0;3;1002;35;Tranche 36 - 50;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Automne;300.0;0.7697544654311823;Clients à Haut Potentiel
2378531;2160.0;50;5;4680.0;936.0;135.64659966250537;24;1002;62;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client faible;Printemps;195.0;0.4333333333333333;Clients à Haut Potentiel
2380959;2415.944;34;1;1681.46;1681.46;0.0;10;1000;0;Tranche 26 - 35;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;168.14600000000002;0.6959846751414768;Clients à Haut Potentiel
2387857;2234.52;46;11;41235.0;3748.636363636364;1120.9990268424938;46;1000;134;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AGENCE MOKTHAR ATTIA;Instable;Client VIP;Automne;896.4130434782609;1.6776025113386157;Clients à Haut Potentiel
2393373;1877.492;65;4;1373.13;343.2825;125.94497935606644;12;1000;134;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS RP;AGENCE MOKTHAR ATTIA;Instable;Client faible;Automne;114.4275;0.182840992132057;Clients à Haut Potentiel
2397050;2570.834;33;1;1185.0;1185.0;0.0;3;1000;134;Tranche 26 - 35;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDD;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client faible;Automne;395.0;0.4609399128843013;Clients à Haut Potentiel
2398971;892.831;45;3;3048.31;1016.1033333333334;46.87853245712086;17;1000;134;Tranche 36 - 50;Tranche 700 - 1000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client Ã  potentiel;Hiver;179.31235294117647;1.1380690559952928;Clients à Haut Potentiel
2400595;1244.418;38;3;1810.554;603.518;35.513059011205065;16;2035;107;Tranche 36 - 50;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Automne;113.159625;0.4849801272562757;Clients à Haut Potentiel
2400693;1852.243;37;10;192370.0;19237.0;1420.8639781641466;47;1000;1;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client VIP;Hiver;4092.978723404255;10.385786314214712;Clients à Haut Potentiel
2400909;4000.0;44;1;3900.0;3900.0;0.0;3;1000;134;Tranche 36 - 50;Tranche Sup 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client Ã  potentiel;Hiver;1300.0;0.975;Clients à Haut Potentiel
2404401;2234.52;54;6;74000.0;12333.333333333334;1290.9944487358057;27;1002;35;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client rÃ©gulier;Automne;2740.740740740741;5.519455334180645;Clients à Haut Potentiel
2404729;1466.598;37;2;1125.0;562.5;123.74368670764582;6;1000;43;Tranche 36 - 50;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;PL.VICTOIRE TUNIS;Instable;Client faible;Automne;187.5;0.3835406839502031;Clients à Haut Potentiel
2408704;1852.243;40;1;11375.0;11375.0;0.0;7;1000;1;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;ÃtÃ©;1625.0;6.141202855132939;Clients à Haut Potentiel
2410064;1505.666;41;4;4265.541;1066.38525;133.21366991510294;15;1002;62;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client Ã  potentiel;Automne;284.3694;0.7082482104264824;Clients à Haut Potentiel
2416006;1103.554;56;2;800.0;400.0;35.35533905932738;10;1002;35;Tranche 51 - 60;Tranche 1000 - 1500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;ÃtÃ©;80.0;0.3624652712961939;Clients à Haut Potentiel
2416123;2663.557;56;6;8940.706;1490.1176666666668;114.67252216638477;36;1002;35;Tranche 51 - 60;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client rÃ©gulier;Hiver;248.3529444444445;0.5594465095609619;Clients à Haut Potentiel
2418892;2219.498;56;6;8297.0;1382.8333333333333;295.38460803952984;21;1008;36;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS BAB MENARA;MEDINA TUNIS;Instable;Client rÃ©gulier;Printemps;395.0952380952381;0.6230387832443792;Clients à Haut Potentiel
2421056;799.062;34;1;1249.808;1249.808;0.0;7;1000;0;Tranche 26 - 35;Tranche 700 - 1000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;178.544;1.5640939000978646;Clients à Haut Potentiel
2427193;2062.907;42;1;2000.0;2000.0;0.0;4;1000;1;Tranche 36 - 50;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;500.0;0.9695056539145972;Clients à Haut Potentiel
2433046;1852.243;31;1;1005.0;1005.0;0.0;3;1008;36;Tranche 26 - 35;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS BAB MENARA;MEDINA TUNIS;Stable;Client faible;Automne;335.0;0.5425853951128443;Clients à Haut Potentiel
2434970;1760.482;51;4;3650.0;912.5;122.47448713915892;18;1000;0;Tranche 51 - 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Hiver;202.77777777777777;0.5183239590066812;Clients à Haut Potentiel
2435729;1262.435;50;1;1551.735;1551.735;0.0;3;1002;59;Tranche 36 - 50;Tranche 1000 - 1500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client faible;Automne;517.245;1.229160313204244;Clients à Haut Potentiel
2441375;2234.52;33;1;1082.508;1082.508;0.0;6;1000;134;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client faible;ÃtÃ©;180.418;0.4844476666129639;Clients à Haut Potentiel
2451196;1308.929;31;5;7967.208;1593.4416;396.55288731870303;18;1000;0;Tranche 26 - 35;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client rÃ©gulier;ÃtÃ©;442.6226666666667;1.217362897452803;Clients à Haut Potentiel
2455694;999.15;33;1;492.0;492.0;0.0;4;2035;107;Tranche 26 - 35;Tranche 700 - 1000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Hiver;123.0;0.4924185557724065;Clients à Haut Potentiel
2456021;2926.828;56;4;22810.0;5702.5;3421.923192202498;15;1000;0;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;ÃtÃ©;1520.6666666666667;1.948355010953838;Clients à Haut Potentiel
2456853;638.404;36;2;2624.0;1312.0;79.19595949289332;8;1000;0;Tranche 36 - 50;Tranche 0 - 700;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;328.0;2.0551249678886725;Clients à Haut Potentiel
2462480;652.911;48;2;804.0;402.0;11.31370849898476;10;1002;59;Tranche 36 - 50;Tranche 0 - 700;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client faible;Hiver;80.4;0.615704131190928;Clients à Haut Potentiel
2466435;2532.583;56;5;10843.525;2168.705;264.52529274154483;23;1002;35;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client rÃ©gulier;ÃtÃ©;471.45760869565214;0.8563213920333509;Clients à Haut Potentiel
2468135;1768.214;43;3;6730.0;2243.333333333333;702.8572638404852;13;1002;35;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client Ã  potentiel;ÃtÃ©;517.6923076923077;1.2687001309419186;Clients à Haut Potentiel
2468254;1000.0;43;5;5203.22;1040.644;127.70835174412044;20;1002;108;Tranche 36 - 50;Tranche 700 - 1000;Mrs;Female;Married;Particulier;Actif en CDD;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client rÃ©gulier;Hiver;260.161;1.040644;Clients à Haut Potentiel
2468471;1465.731;43;7;3224.4;460.6285714285714;43.74745162646076;32;1000;0;Tranche 36 - 50;Tranche 1000 - 1500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;100.7625;0.3142654221194553;Clients à Haut Potentiel
2470293;1939.535;56;12;70227.364;5852.280333333333;1294.5807463861756;59;1008;36;Tranche 51 - 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Inconnu;Inconnu;TUNIS BAB MENARA;MEDINA TUNIS;Instable;Client VIP;Automne;1190.2943050847457;3.01736258089353;Clients à Haut Potentiel
2471691;2200.0;31;1;3720.0;3720.0;0.0;6;1002;35;Tranche 26 - 35;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDD;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client Ã  potentiel;ÃtÃ©;620.0;1.690909090909091;Clients à Haut Potentiel
2472436;1090.105;57;2;1700.0;850.0;212.1320343559643;8;1002;108;Tranche 51 - 60;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client faible;Automne;212.5;0.7797414010576963;Clients à Haut Potentiel
2472527;2381.929;46;4;12400.0;3100.0;331.66247903554;17;1002;35;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client Ã  potentiel;Printemps;729.4117647058823;1.3014661646086008;Clients à Haut Potentiel
2474092;1712.5;32;1;750.0;750.0;0.0;3;1002;35;Tranche 26 - 35;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDD;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Automne;250.0;0.437956204379562;Clients à Haut Potentiel
2475167;2217.656;56;4;12384.0;3096.0;400.787038213563;14;2035;107;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS CARTHAGE;LA CHARGUIA;Instable;Client Ã  potentiel;Automne;884.5714285714286;1.3960686418452637;Clients à Haut Potentiel
2476252;975.96;37;1;935.0;935.0;0.0;5;1000;134;Tranche 36 - 50;Tranche 700 - 1000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client faible;Hiver;187.0;0.958031066847002;Clients à Haut Potentiel
2477317;1832.837;40;9;5085.62;565.0688888888889;150.45814694108276;46;1000;0;Tranche 36 - 50;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client rÃ©gulier;Automne;110.55695652173912;0.3083028599318373;Clients à Haut Potentiel
2479998;1160.681;60;2;2685.0;1342.5;284.9640328181787;6;1002;59;Tranche 51 - 60;Tranche 1000 - 1500;Mrs;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Instable;Client faible;Hiver;447.5;1.156648553736987;Clients à Haut Potentiel
2480957;2077.678;52;2;1050.0;525.0;3.5355339059327378;12;1000;1;Tranche 51 - 60;Tranche 2000 - 3500;Ms;Female;Single;Professional;Entrepreneur;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;87.5;0.2526859311211843;Clients à Haut Potentiel
2483394;1852.243;52;5;25715.0;5143.0;2094.153767038132;18;1008;36;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Single;Professional;Sans activitÃÂ© salariale;TUNIS BAB MENARA;MEDINA TUNIS;Instable;Client rÃ©gulier;Printemps;1428.611111111111;2.776633519468018;Clients à Haut Potentiel
2483612;1369.11;36;1;856.0;856.0;0.0;4;1008;36;Tranche 36 - 50;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BAB MENARA;MEDINA TUNIS;Stable;Client faible;Printemps;214.0;0.6252236854598974;Clients à Haut Potentiel
2486324;1911.57;58;1;545.872;545.872;0.0;8;1008;36;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BAB MENARA;MEDINA TUNIS;Stable;Client faible;Hiver;68.234;0.2855621295584258;Clients à Haut Potentiel
2487359;1778.493;70;1;520.0;520.0;0.0;4;1008;36;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Widowed;Particulier;Sans activitÃÂ© salariale;TUNIS BAB MENARA;MEDINA TUNIS;Stable;Client faible;Hiver;130.0;0.2923823709174003;Clients à Haut Potentiel
2488311;2244.371;29;1;390.856;390.856;0.0;8;1002;35;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;ÃtÃ©;48.857;0.174149461029393;Clients à Haut Potentiel
2488588;2308.129;32;1;1799.454;1799.454;0.0;6;2035;107;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Hiver;299.909;0.7796158706900698;Clients à Haut Potentiel
2492687;1255.832;60;1;180.0;180.0;0.0;3;1002;59;Tranche 51 - 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client faible;Printemps;60.0;0.1433312736098458;Clients à Haut Potentiel
2494295;1278.626;40;2;995.0;497.5;152.02795795510772;10;1000;43;Tranche 36 - 50;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;PL.VICTOIRE TUNIS;Instable;Client faible;Hiver;99.5;0.3890895383012703;Clients à Haut Potentiel
2498316;2430.259;56;1;231.0;231.0;0.0;3;1008;36;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS BAB MENARA;MEDINA TUNIS;Stable;Client faible;Printemps;77.0;0.0950515973811844;Clients à Haut Potentiel
2499566;2280.864;67;1;210.0;210.0;0.0;3;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;70.0;0.0920703733322109;Clients à Haut Potentiel
2500585;2077.678;34;4;4141.618;1035.4045;117.31606890220398;27;1002;125;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Single;Professional;Entrepreneur;TUNIS BELVEDERE;AV. MOHAMED V;Instable;Client Ã  potentiel;ÃtÃ©;153.39325925925928;0.498346952703932;Clients à Haut Potentiel
2501285;2077.678;35;24;210000.0;8750.0;1475.5924872422593;87;1002;108;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Single;Professional;Entrepreneur;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client VIP;Automne;2413.793103448276;4.211432185353072;Clients à Haut Potentiel
2501839;1461.203;60;2;1232.0;616.0;0.0;11;1000;1;Tranche 51 - 60;Tranche 1000 - 1500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;112.0;0.4215704457217785;Clients à Haut Potentiel
2505541;729.248;66;3;2833.4149999999995;944.4716666666668;68.49549614634041;19;1000;0;Tranche sup 60;Tranche 700 - 1000;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;149.12710526315786;1.2951309659631107;Clients à Haut Potentiel
2505598;955.812;39;1;1500.0;1500.0;0.0;6;1000;134;Tranche 36 - 50;Tranche 700 - 1000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client faible;Automne;250.0;1.569346273116471;Clients à Haut Potentiel
2508029;2800.666;55;2;1260.0;630.0;22.62741699796952;10;1002;108;Tranche 51 - 60;Tranche 2000 - 3500;Mrs;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Printemps;126.0;0.2249464948694346;Clients à Haut Potentiel
2508179;1014.797;40;1;2110.0;2110.0;0.0;10;1002;35;Tranche 36 - 50;Tranche 1000 - 1500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;ÃtÃ©;211.0;2.079233580706289;Clients à Haut Potentiel
2508237;1388.775;42;1;1500.0;1500.0;0.0;5;1000;43;Tranche 36 - 50;Tranche 1000 - 1500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS RP;PL.VICTOIRE TUNIS;Stable;Client faible;ÃtÃ©;300.0;1.0800885672625156;Clients à Haut Potentiel
2516431;3297.4080000000004;59;5;72115.74;14423.148;1285.493651212444;27;2035;107;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Single;Professional;Entrepreneur;TUNIS CARTHAGE;LA CHARGUIA;Instable;Client rÃ©gulier;Hiver;2670.9533333333334;4.374086555257948;Clients à Haut Potentiel
2525042;1791.985;42;2;930.0;465.0;7.071067811865476;9;1002;125;Tranche 36 - 50;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;AV. MOHAMED V;Stable;Client faible;Printemps;103.33333333333331;0.2594887792029509;Clients à Haut Potentiel
2525376;2077.678;37;3;4107.752;1369.2506666666668;211.3348180502525;18;1002;95;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Professional;Entrepreneur;TUNIS BELVEDERE;AV. MOHAMED V;Instable;Client Ã  potentiel;ÃtÃ©;228.20844444444447;0.6590292945618459;Clients à Haut Potentiel
2525435;957.155;35;1;2100.0;2100.0;0.0;7;1002;62;Tranche 26 - 35;Tranche 700 - 1000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client faible;Hiver;300.0;2.194002016392329;Clients à Haut Potentiel
2527578;913.2949999999998;36;5;17016.0;3403.2;757.9110765782488;25;1002;35;Tranche 36 - 50;Tranche 700 - 1000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client rÃ©gulier;ÃtÃ©;680.64;3.726287782151441;Clients à Haut Potentiel
2531403;1229.935;34;1;250.0;250.0;0.0;5;1001;116;Tranche 26 - 35;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Actif en CDD;TUNIS REPUBLIQUE;AFRICA;Stable;Client faible;ÃtÃ©;50.0;0.2032627740490351;Clients à Haut Potentiel
2535354;784.927;37;1;864.0;864.0;0.0;6;1002;108;Tranche 36 - 50;Tranche 700 - 1000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;ÃtÃ©;144.0;1.1007393044193918;Clients à Haut Potentiel
2538755;1366.613;31;1;1190.824;1190.824;0.0;4;1000;134;Tranche 26 - 35;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client faible;Automne;297.706;0.8713688513134297;Clients à Haut Potentiel
2539211;2077.678;39;5;37363.605;7472.721;1160.5028175299706;23;1002;125;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Professional;Entrepreneur;TUNIS BELVEDERE;AV. MOHAMED V;Instable;Client rÃ©gulier;Printemps;1624.5045652173917;3.5966694550358627;Clients à Haut Potentiel
